date,product_type,price_per_ton,volume_tons,destination_country,market_indicator,price_volatility,exchange_rate_TND_USD
2019-06-16,WHEAT,272.76,337.09,Saudi Arabia,RISING,0.189,2.831
2019-06-16,PEPPERS,843.3,426.19,France,RISING,0.176,2.781
2019-06-16,WHEAT,338.85,379.04,USA,RISING,0.396,3.469
2019-06-18,DATES,2204.85,335.75,USA,FALLING,0.117,3.0
2019-06-18,DATES,2454.02,422.36,Spain,STABLE,0.342,2.928
2019-06-21,PEPPERS,1086.34,235.38,France,RISING,0.289,3.383
2019-06-21,CITRUS_FRUITS,952.77,435.63,Netherlands,STABLE,0.317,2.849
2019-06-21,CITRUS_FRUITS,696.02,405.84,Spain,FALLING,0.354,3.321
2019-06-24,TOMATOES,571.31,79.47,USA,VOLATILE,0.225,3.177
2019-06-28,TOMATOES,808.55,277.09,Italy,VOLATILE,0.261,3.017
2019-06-28,TOMATOES,785.52,404.32,France,VOLATILE,0.072,2.856
2019-07-03,TOMATOES,528.76,89.43,France,STABLE,0.065,2.769
2019-07-10,OLIVE_OIL,2554.72,281.17,Spain,FALLING,0.387,2.925
2019-07-10,DATES,1687.98,236.52,Spain,VOLATILE,0.103,2.967
2019-07-11,TOMATOES,668.3,424.16,Italy,RISING,0.17,3.004
2019-07-13,OLIVE_OIL,2826.21,188.17,Germany,VOLATILE,0.065,3.189
2019-07-14,PEPPERS,1269.23,77.99,Netherlands,FALLING,0.254,2.889
2019-07-15,TOMATOES,814.55,254.01,Italy,FALLING,0.292,2.898
2019-07-16,TOMATOES,603.41,208.14,Netherlands,VOLATILE,0.18,2.936
2019-07-16,CITRUS_FRUITS,677.99,311.81,Italy,STABLE,0.1,3.079
2019-07-20,PEPPERS,1151.66,86.74,Italy,FALLING,0.317,2.962
2019-07-21,WHEAT,442.16,272.99,Italy,RISING,0.18,2.954
2019-07-23,DATES,2431.56,238.48,France,VOLATILE,0.077,3.375
2019-07-25,WHEAT,257.16,181.1,USA,RISING,0.101,2.979
2019-07-25,PEPPERS,982.97,113.23,Spain,RISING,0.316,3.238
2019-07-25,WHEAT,400.46,46.59,France,STABLE,0.358,3.022
2019-07-25,PEPPERS,1326.78,402.95,Saudi Arabia,VOLATILE,0.369,3.218
2019-07-25,OLIVE_OIL,3192.63,378.35,Spain,VOLATILE,0.22,2.991
2019-07-26,TOMATOES,826.39,46.78,France,STABLE,0.244,2.982
2019-08-03,OLIVE_OIL,3135.23,94.28,Germany,STABLE,0.158,3.087
2019-08-03,CITRUS_FRUITS,764.37,46.72,Germany,STABLE,0.353,2.852
2019-08-06,DATES,2544.78,166.09,USA,STABLE,0.119,2.881
2019-08-08,WHEAT,328.79,184.97,Italy,STABLE,0.376,3.22
2019-08-09,PEPPERS,848.02,220.77,Netherlands,FALLING,0.148,3.112
2019-08-12,PEPPERS,889.9,287.5,Germany,FALLING,0.381,3.008
2019-08-15,DATES,1660.69,121.31,USA,STABLE,0.224,2.767
2019-08-15,WHEAT,353.28,380.09,Netherlands,RISING,0.304,2.987
2019-08-17,CITRUS_FRUITS,777.8,275.6,USA,VOLATILE,0.329,3.258
2019-08-22,TOMATOES,567.93,227.13,France,VOLATILE,0.098,3.069
2019-08-22,CITRUS_FRUITS,950.74,390.24,Germany,VOLATILE,0.072,2.958
2019-08-22,DATES,2398.94,291.62,France,VOLATILE,0.388,3.124
2019-08-30,WHEAT,235.08,319.22,Italy,STABLE,0.377,3.073
2019-08-30,DATES,3065.05,493.8,USA,FALLING,0.36,2.729
2019-09-03,DATES,2377.23,465.37,Netherlands,FALLING,0.395,3.222
2019-09-04,PEPPERS,1244.06,241.63,Saudi Arabia,STABLE,0.383,3.183
2019-09-04,WHEAT,405.43,176.7,Saudi Arabia,FALLING,0.239,2.924
2019-09-09,TOMATOES,699.11,349.53,France,RISING,0.236,2.8
2019-09-09,PEPPERS,1041.39,72.33,Germany,FALLING,0.325,2.886
2019-09-09,CITRUS_FRUITS,790.08,401.24,Italy,FALLING,0.227,2.937
2019-09-12,TOMATOES,638.96,516.25,Netherlands,STABLE,0.29,3.044
2019-09-18,CITRUS_FRUITS,995.29,405.17,USA,FALLING,0.075,3.16
2019-09-18,WHEAT,306.6,275.65,Spain,RISING,0.157,2.955
2019-09-22,WHEAT,362.21,208.07,Germany,RISING,0.167,3.225
2019-09-24,CITRUS_FRUITS,1240.22,318.34,Netherlands,VOLATILE,0.384,2.747
2019-10-01,OLIVE_OIL,3666.97,123.93,Spain,RISING,0.185,2.986
2019-10-02,WHEAT,276.48,29.93,Italy,RISING,0.167,3.08
2019-10-02,PEPPERS,1015.94,387.08,France,RISING,0.311,2.746
2019-10-02,DATES,2571.03,327.23,USA,RISING,0.315,2.868
2019-10-05,TOMATOES,608.76,180.47,France,STABLE,0.297,3.024
2019-10-05,DATES,2778.7,69.57,Netherlands,STABLE,0.192,3.308
2019-10-05,DATES,1809.21,82.64,Netherlands,RISING,0.157,2.614
2019-10-06,DATES,2740.4,467.42,Spain,FALLING,0.207,3.01
2019-10-06,CITRUS_FRUITS,870.9,478.56,France,FALLING,0.139,2.809
2019-10-07,WHEAT,306.85,475.37,Italy,VOLATILE,0.265,2.651
2019-10-08,OLIVE_OIL,2581.89,428.89,Spain,STABLE,0.247,2.794
2019-10-11,CITRUS_FRUITS,1106.34,358.13,Italy,RISING,0.083,2.906
2019-10-12,OLIVE_OIL,2519.37,469.33,Italy,VOLATILE,0.172,3.056
2019-10-12,WHEAT,301.02,200.36,USA,FALLING,0.168,2.918
2019-10-15,TOMATOES,519.41,110.57,Spain,STABLE,0.307,2.882
2019-10-15,CITRUS_FRUITS,837.62,217.2,France,RISING,0.28,3.084
2019-10-15,PEPPERS,1180.21,188.7,Germany,RISING,0.348,3.231
2019-10-15,OLIVE_OIL,3057.49,269.45,Saudi Arabia,STABLE,0.244,2.805
2019-10-19,WHEAT,259.48,284.59,Netherlands,RISING,0.076,3.262
2019-10-19,CITRUS_FRUITS,738.21,487.28,Germany,STABLE,0.374,2.926
2019-10-24,DATES,1983.2,470.71,Saudi Arabia,VOLATILE,0.251,3.18
2019-10-24,PEPPERS,925.73,301.94,USA,STABLE,0.073,3.056
2019-10-24,WHEAT,244.84,134.54,Italy,FALLING,0.362,2.989
2019-10-29,PEPPERS,930.56,370.61,Spain,STABLE,0.281,3.09
2019-10-29,CITRUS_FRUITS,595.45,416.85,Spain,VOLATILE,0.364,3.136
2019-10-29,DATES,1913.53,354.71,Netherlands,VOLATILE,0.29,2.95
2019-10-29,DATES,2562.1,127.04,Saudi Arabia,FALLING,0.271,3.115
2019-10-29,OLIVE_OIL,3391.0,131.27,Saudi Arabia,VOLATILE,0.201,2.696
2019-10-29,WHEAT,383.47,448.55,Netherlands,STABLE,0.196,3.118
2019-10-31,WHEAT,340.01,66.99,Spain,VOLATILE,0.185,3.029
2019-11-01,CITRUS_FRUITS,715.74,320.86,Netherlands,VOLATILE,0.083,2.936
2019-11-02,DATES,1878.83,323.28,Spain,FALLING,0.343,3.08
2019-11-02,TOMATOES,785.84,241.7,Spain,RISING,0.286,3.161
2019-11-09,PEPPERS,899.74,342.53,USA,STABLE,0.19,3.274
2019-11-11,PEPPERS,777.87,279.43,Spain,VOLATILE,0.128,3.3
2019-11-11,CITRUS_FRUITS,927.29,108.94,Spain,STABLE,0.169,2.951
2019-11-17,TOMATOES,748.86,460.96,Italy,FALLING,0.09,3.032
2019-11-25,WHEAT,437.53,404.2,Germany,VOLATILE,0.399,2.824
2019-11-30,WHEAT,267.06,161.51,Netherlands,STABLE,0.241,2.807
2019-11-30,TOMATOES,782.7,207.25,Italy,VOLATILE,0.19,3.283
2019-11-30,DATES,2139.14,350.5,Saudi Arabia,VOLATILE,0.237,2.806
2019-11-30,WHEAT,382.88,60.41,Spain,FALLING,0.254,2.993
2019-11-30,DATES,1995.45,174.33,Germany,STABLE,0.12,3.41
2019-11-30,WHEAT,342.8,142.49,Saudi Arabia,STABLE,0.34,2.727
2019-12-02,CITRUS_FRUITS,764.95,327.23,USA,VOLATILE,0.085,2.881
2019-12-02,CITRUS_FRUITS,834.09,302.73,Germany,VOLATILE,0.06,3.146
2019-12-02,OLIVE_OIL,2646.09,138.28,Germany,FALLING,0.234,3.017
2019-12-04,WHEAT,365.94,166.11,USA,RISING,0.355,3.024
2019-12-06,DATES,1856.18,183.24,Germany,STABLE,0.302,2.827
2019-12-06,PEPPERS,1261.61,428.18,Saudi Arabia,RISING,0.179,2.859
2019-12-06,TOMATOES,514.92,150.26,USA,VOLATILE,0.308,2.919
2019-12-06,CITRUS_FRUITS,809.66,66.79,France,FALLING,0.232,3.055
2019-12-07,WHEAT,272.63,455.45,Italy,RISING,0.183,3.093
2019-12-10,OLIVE_OIL,3364.43,406.32,USA,RISING,0.119,3.117
2019-12-10,CITRUS_FRUITS,792.35,148.95,Spain,RISING,0.134,3.432
2019-12-11,OLIVE_OIL,2548.24,154.43,Saudi Arabia,FALLING,0.271,3.074
2019-12-12,PEPPERS,993.89,459.45,Spain,VOLATILE,0.282,3.132
2019-12-12,CITRUS_FRUITS,1075.45,429.76,Germany,STABLE,0.082,2.989
2019-12-14,CITRUS_FRUITS,970.15,417.75,USA,VOLATILE,0.395,3.069
2019-12-14,TOMATOES,710.04,486.51,Netherlands,RISING,0.325,2.897
2019-12-14,WHEAT,319.44,354.17,France,FALLING,0.091,3.046
2019-12-19,OLIVE_OIL,2610.79,142.29,Netherlands,FALLING,0.262,3.052
2019-12-19,CITRUS_FRUITS,1170.75,115.71,Netherlands,RISING,0.211,3.008
2019-12-20,CITRUS_FRUITS,1148.88,35.12,Italy,FALLING,0.182,3.188
2019-12-20,OLIVE_OIL,2336.54,422.15,Spain,VOLATILE,0.079,3.116
2019-12-25,CITRUS_FRUITS,867.7,461.07,Italy,RISING,0.191,2.99
2019-12-25,WHEAT,298.05,328.92,Germany,VOLATILE,0.339,2.781
2019-12-26,WHEAT,319.16,84.61,Saudi Arabia,STABLE,0.369,3.368
2019-12-26,PEPPERS,934.25,511.39,USA,RISING,0.301,3.037
2019-12-26,PEPPERS,908.83,353.37,Saudi Arabia,STABLE,0.111,3.282
2019-12-29,CITRUS_FRUITS,857.3,106.46,Saudi Arabia,RISING,0.308,3.11
2019-12-29,OLIVE_OIL,2905.54,395.14,Germany,VOLATILE,0.363,2.923
2020-01-02,CITRUS_FRUITS,882.54,310.39,Germany,STABLE,0.196,2.985
2020-01-03,PEPPERS,881.34,102.31,France,RISING,0.085,2.774
2020-01-04,PEPPERS,936.14,35.53,France,VOLATILE,0.164,2.763
2020-01-05,WHEAT,225.87,146.16,France,STABLE,0.259,3.037
2020-01-10,PEPPERS,872.86,128.55,USA,RISING,0.364,3.0
2020-01-10,CITRUS_FRUITS,731.96,493.46,Saudi Arabia,FALLING,0.154,3.209
2020-01-10,DATES,2183.84,95.68,Italy,FALLING,0.09,2.883
2020-01-11,WHEAT,353.81,354.96,Italy,RISING,0.296,3.369
2020-01-11,PEPPERS,810.94,205.8,Italy,VOLATILE,0.179,2.914
2020-01-11,DATES,2511.61,32.89,USA,VOLATILE,0.137,2.939
2020-01-11,TOMATOES,571.48,497.35,Germany,VOLATILE,0.208,2.744
2020-01-11,WHEAT,323.29,212.95,Germany,RISING,0.112,3.336
2020-01-12,TOMATOES,559.2,431.05,Saudi Arabia,RISING,0.179,3.23
2020-01-16,WHEAT,400.16,179.78,Saudi Arabia,FALLING,0.271,3.079
2020-01-16,PEPPERS,958.07,279.11,France,STABLE,0.297,2.751
2020-01-16,PEPPERS,904.6,421.72,Italy,VOLATILE,0.107,2.83
2020-01-17,OLIVE_OIL,2737.25,393.44,Saudi Arabia,RISING,0.171,2.959
2020-01-17,PEPPERS,1574.15,367.83,France,STABLE,0.325,2.634
2020-01-19,WHEAT,409.36,451.86,Germany,VOLATILE,0.279,3.129
2020-01-19,TOMATOES,745.18,306.82,Italy,STABLE,0.127,3.029
2020-01-23,WHEAT,278.71,296.89,Germany,STABLE,0.128,2.941
2020-01-26,WHEAT,300.39,286.01,USA,FALLING,0.388,2.632
2020-01-26,OLIVE_OIL,3045.07,416.42,Netherlands,STABLE,0.308,3.086
2020-01-26,OLIVE_OIL,2642.39,363.33,USA,RISING,0.198,2.917
2020-01-26,OLIVE_OIL,3312.17,487.32,Spain,FALLING,0.307,3.288
2020-01-26,CITRUS_FRUITS,700.77,104.0,Spain,VOLATILE,0.128,3.165
2020-01-27,OLIVE_OIL,2961.3,82.83,Saudi Arabia,STABLE,0.067,3.225
2020-01-27,WHEAT,383.11,101.58,USA,STABLE,0.099,2.962
2020-01-28,CITRUS_FRUITS,1204.85,244.27,Saudi Arabia,FALLING,0.118,3.08
2020-01-28,OLIVE_OIL,2643.95,248.28,USA,FALLING,0.319,2.892
2020-01-29,DATES,2869.48,515.29,Italy,FALLING,0.366,3.3
2020-01-29,WHEAT,362.48,157.23,Italy,RISING,0.289,2.932
2020-02-01,OLIVE_OIL,3463.54,63.0,Italy,VOLATILE,0.083,3.048
2020-02-01,OLIVE_OIL,2558.58,289.9,USA,RISING,0.186,2.882
2020-02-01,DATES,2718.73,474.97,Italy,STABLE,0.103,2.83
2020-02-02,TOMATOES,627.63,441.38,France,VOLATILE,0.073,3.017
2020-02-02,CITRUS_FRUITS,998.96,486.88,Spain,FALLING,0.321,2.672
2020-02-02,OLIVE_OIL,2320.72,284.69,Netherlands,STABLE,0.195,3.203
2020-02-02,PEPPERS,1019.49,513.59,Germany,STABLE,0.08,2.854
2020-02-02,DATES,2450.0,281.57,France,VOLATILE,0.138,2.766
2020-02-04,DATES,2256.85,185.27,Netherlands,VOLATILE,0.276,3.094
2020-02-04,WHEAT,382.26,313.84,Netherlands,RISING,0.115,2.876
2020-02-04,CITRUS_FRUITS,928.72,91.51,Spain,VOLATILE,0.113,3.135
2020-02-04,CITRUS_FRUITS,982.53,310.63,Italy,STABLE,0.145,3.231
2020-02-05,WHEAT,304.74,124.29,Italy,FALLING,0.37,3.052
2020-02-05,TOMATOES,666.24,140.88,Saudi Arabia,STABLE,0.291,2.891
2020-02-06,TOMATOES,812.32,351.72,Germany,FALLING,0.088,3.095
2020-02-13,TOMATOES,800.3,241.92,USA,RISING,0.358,2.836
2020-02-13,PEPPERS,1197.94,508.11,Italy,RISING,0.313,2.875
2020-02-27,WHEAT,413.21,266.58,USA,FALLING,0.166,3.266
2020-02-28,TOMATOES,720.9,290.38,Spain,STABLE,0.067,2.962
2020-02-28,CITRUS_FRUITS,913.87,178.66,Saudi Arabia,VOLATILE,0.176,2.901
2020-02-28,CITRUS_FRUITS,713.15,284.76,Netherlands,FALLING,0.267,3.293
2020-02-28,DATES,2341.52,335.87,Saudi Arabia,FALLING,0.292,3.055
2020-02-28,WHEAT,311.15,249.65,USA,FALLING,0.304,3.349
2020-02-28,WHEAT,323.75,278.59,Netherlands,RISING,0.155,2.934
2020-02-29,WHEAT,395.46,404.89,France,STABLE,0.104,3.081
2020-02-29,TOMATOES,658.18,450.07,France,FALLING,0.158,2.878
2020-02-29,TOMATOES,851.22,52.3,France,VOLATILE,0.343,3.019
2020-03-01,CITRUS_FRUITS,942.79,351.55,USA,STABLE,0.393,3.096
2020-03-01,WHEAT,287.5,265.07,Spain,STABLE,0.074,3.099
2020-03-01,DATES,2459.28,107.34,France,FALLING,0.376,2.94
2020-03-05,DATES,2331.62,386.75,Netherlands,RISING,0.362,2.882
2020-03-12,WHEAT,375.42,270.21,Spain,STABLE,0.176,2.741
2020-03-12,OLIVE_OIL,2535.02,289.04,France,FALLING,0.213,3.245
2020-03-13,TOMATOES,817.33,278.49,Netherlands,VOLATILE,0.266,3.046
2020-03-13,CITRUS_FRUITS,922.35,85.46,Germany,VOLATILE,0.333,3.191
2020-03-17,TOMATOES,677.02,69.58,USA,RISING,0.143,2.822
2020-03-18,TOMATOES,898.03,300.59,Saudi Arabia,STABLE,0.076,3.046
2020-03-18,CITRUS_FRUITS,676.88,315.57,Germany,STABLE,0.074,2.778
2020-03-20,CITRUS_FRUITS,871.86,157.49,Spain,STABLE,0.317,2.799
2020-03-20,CITRUS_FRUITS,873.06,72.01,Spain,VOLATILE,0.314,2.81
2020-03-22,OLIVE_OIL,2127.25,152.11,Saudi Arabia,RISING,0.302,2.76
2020-03-22,WHEAT,294.63,510.93,USA,VOLATILE,0.064,3.123
2020-03-24,PEPPERS,1302.2,82.92,USA,STABLE,0.086,3.083
2020-03-25,OLIVE_OIL,2825.8,467.74,Saudi Arabia,RISING,0.374,3.072
2020-03-28,OLIVE_OIL,3248.9,128.45,USA,FALLING,0.374,3.077
2020-04-03,WHEAT,327.04,336.41,Germany,RISING,0.268,3.219
2020-04-03,WHEAT,351.08,58.58,Saudi Arabia,STABLE,0.304,2.711
2020-04-08,PEPPERS,983.68,74.83,Netherlands,FALLING,0.106,2.815
2020-04-12,DATES,1985.77,124.97,Netherlands,STABLE,0.391,2.895
2020-04-12,WHEAT,282.4,240.86,Saudi Arabia,RISING,0.399,2.872
2020-04-13,TOMATOES,571.92,445.5,Germany,STABLE,0.214,3.327
2020-04-13,TOMATOES,714.03,113.22,Germany,FALLING,0.379,3.117
2020-04-15,PEPPERS,1100.33,341.77,Saudi Arabia,STABLE,0.241,3.145
2020-04-18,CITRUS_FRUITS,960.42,60.26,Germany,STABLE,0.342,3.059
2020-04-18,CITRUS_FRUITS,927.65,431.79,Saudi Arabia,FALLING,0.294,2.791
2020-04-20,OLIVE_OIL,3621.06,307.24,Saudi Arabia,VOLATILE,0.375,3.034
2020-04-20,CITRUS_FRUITS,997.39,362.25,France,VOLATILE,0.341,2.745
2020-04-22,WHEAT,266.08,85.44,Italy,FALLING,0.203,2.963
2020-04-28,OLIVE_OIL,3304.03,446.68,Germany,VOLATILE,0.064,3.23
2020-04-28,CITRUS_FRUITS,1077.03,260.06,Netherlands,STABLE,0.251,2.973
2020-04-28,CITRUS_FRUITS,782.04,110.96,Saudi Arabia,RISING,0.24,2.892
2020-04-29,CITRUS_FRUITS,741.49,219.06,Saudi Arabia,VOLATILE,0.203,2.926
2020-05-02,TOMATOES,634.43,230.07,USA,RISING,0.326,3.259
2020-05-09,DATES,2442.15,70.8,France,FALLING,0.232,2.767
2020-05-09,DATES,2438.32,185.16,Germany,STABLE,0.074,2.833
2020-05-09,CITRUS_FRUITS,793.23,125.84,France,VOLATILE,0.088,3.134
2020-05-10,OLIVE_OIL,2722.47,249.4,Spain,VOLATILE,0.212,3.173
2020-05-18,DATES,1755.3,195.45,Spain,FALLING,0.091,2.683
2020-05-18,DATES,1746.23,177.3,Saudi Arabia,RISING,0.384,3.122
2020-05-18,OLIVE_OIL,3146.6,249.63,Italy,RISING,0.323,3.063
2020-05-18,DATES,2565.39,399.47,France,STABLE,0.135,2.852
2020-05-18,CITRUS_FRUITS,724.64,169.39,USA,VOLATILE,0.145,2.697
2020-05-21,CITRUS_FRUITS,771.55,255.27,Spain,VOLATILE,0.086,2.984
2020-05-22,DATES,2032.7,33.67,Netherlands,FALLING,0.4,3.507
2020-05-27,CITRUS_FRUITS,773.19,399.21,USA,STABLE,0.071,3.097
2020-05-28,PEPPERS,938.42,488.4,Spain,FALLING,0.192,3.061
2020-05-30,PEPPERS,883.72,400.45,Netherlands,RISING,0.344,2.941
2020-05-30,CITRUS_FRUITS,662.56,128.52,Italy,STABLE,0.167,2.836
2020-05-30,PEPPERS,871.77,271.02,Germany,VOLATILE,0.264,3.248
2020-06-02,WHEAT,272.93,25.23,Germany,FALLING,0.368,2.821
2020-06-04,OLIVE_OIL,3106.27,107.41,Netherlands,RISING,0.323,2.945
2020-06-05,OLIVE_OIL,2663.76,338.83,France,FALLING,0.256,2.752
2020-06-08,PEPPERS,891.67,464.16,Italy,FALLING,0.152,2.615
2020-06-08,PEPPERS,1020.06,480.47,Netherlands,STABLE,0.274,3.102
2020-06-09,PEPPERS,699.34,131.39,France,VOLATILE,0.386,3.02
2020-06-13,TOMATOES,580.21,144.88,USA,VOLATILE,0.394,3.071
2020-06-13,PEPPERS,1244.85,270.45,Saudi Arabia,STABLE,0.175,2.794
2020-06-17,WHEAT,403.85,424.01,France,RISING,0.194,2.889
2020-06-17,WHEAT,335.17,236.93,France,FALLING,0.199,3.262
2020-06-17,WHEAT,272.67,59.74,Spain,VOLATILE,0.252,3.199
2020-06-18,WHEAT,293.5,79.86,France,FALLING,0.109,2.859
2020-06-23,PEPPERS,1461.44,385.14,Netherlands,STABLE,0.119,3.029
2020-06-28,OLIVE_OIL,3673.98,94.7,Netherlands,RISING,0.203,3.21
2020-06-30,OLIVE_OIL,3442.29,185.34,Spain,RISING,0.321,3.106
2020-07-06,WHEAT,267.98,412.65,Italy,RISING,0.138,2.76
2020-07-11,PEPPERS,987.83,49.74,France,STABLE,0.374,2.695
2020-07-11,PEPPERS,948.58,155.71,France,STABLE,0.297,3.066
2020-07-13,PEPPERS,1054.05,311.1,France,FALLING,0.076,2.935
2020-07-13,OLIVE_OIL,3323.09,313.28,Saudi Arabia,VOLATILE,0.297,2.758
2020-07-15,TOMATOES,741.55,264.36,Saudi Arabia,RISING,0.115,3.032
2020-07-15,OLIVE_OIL,2453.75,261.09,Italy,RISING,0.114,3.132
2020-07-15,PEPPERS,1147.0,390.64,France,FALLING,0.123,2.729
2020-07-15,WHEAT,404.25,388.07,Spain,STABLE,0.212,3.168
2020-07-16,DATES,1876.24,322.44,France,RISING,0.347,2.934
2020-07-16,PEPPERS,918.19,113.07,Spain,VOLATILE,0.118,2.927
2020-07-21,PEPPERS,1253.77,392.72,Spain,FALLING,0.123,2.787
2020-07-22,PEPPERS,906.18,331.09,Spain,RISING,0.334,3.049
2020-07-23,DATES,1935.28,67.32,Italy,STABLE,0.115,2.726
2020-07-26,CITRUS_FRUITS,842.51,111.84,France,FALLING,0.081,3.176
2020-07-26,DATES,2265.18,139.12,USA,FALLING,0.13,3.296
2020-08-04,OLIVE_OIL,2237.29,90.98,Italy,STABLE,0.103,3.042
2020-08-04,CITRUS_FRUITS,991.67,266.84,Italy,VOLATILE,0.063,2.942
2020-08-04,WHEAT,257.68,497.02,Saudi Arabia,RISING,0.365,3.074
2020-08-05,DATES,2788.3,483.15,Spain,FALLING,0.103,2.99
2020-08-05,OLIVE_OIL,3859.74,192.91,Italy,RISING,0.201,3.055
2020-08-07,DATES,3032.05,501.54,Spain,STABLE,0.134,3.157
2020-08-07,DATES,1936.65,482.72,Germany,RISING,0.154,2.993
2020-08-07,TOMATOES,910.45,283.07,USA,RISING,0.197,2.827
2020-08-09,DATES,1865.81,109.16,USA,VOLATILE,0.359,3.223
2020-08-09,CITRUS_FRUITS,618.65,74.13,Saudi Arabia,RISING,0.171,2.818
2020-08-11,DATES,2034.14,157.12,France,RISING,0.211,3.266
2020-08-18,OLIVE_OIL,3081.05,134.45,Netherlands,STABLE,0.148,3.201
2020-08-18,DATES,1737.12,255.06,Saudi Arabia,STABLE,0.305,3.085
2020-08-18,OLIVE_OIL,2930.59,97.15,France,RISING,0.367,2.705
2020-08-18,DATES,1775.14,42.59,Italy,RISING,0.134,3.152
2020-08-18,CITRUS_FRUITS,1025.64,364.37,Spain,RISING,0.267,2.991
2020-08-30,TOMATOES,603.31,212.66,Italy,STABLE,0.394,2.923
2020-09-06,DATES,2714.12,324.82,Netherlands,RISING,0.09,3.0
2020-09-07,CITRUS_FRUITS,1014.58,474.3,Spain,FALLING,0.234,2.98
2020-09-07,CITRUS_FRUITS,887.75,315.36,Netherlands,RISING,0.338,2.97
2020-09-08,DATES,1926.93,110.66,Italy,VOLATILE,0.312,3.247
2020-09-10,TOMATOES,663.97,497.08,USA,STABLE,0.246,3.123
2020-09-12,CITRUS_FRUITS,855.19,50.3,France,VOLATILE,0.141,2.729
2020-09-13,CITRUS_FRUITS,748.52,93.65,Germany,FALLING,0.14,3.009
2020-09-13,DATES,2241.77,423.04,Italy,RISING,0.344,2.804
2020-09-15,PEPPERS,647.16,335.89,Germany,RISING,0.375,3.512
2020-09-15,CITRUS_FRUITS,733.65,238.24,Netherlands,FALLING,0.323,3.176
2020-09-18,OLIVE_OIL,3134.16,311.41,Saudi Arabia,FALLING,0.333,3.04
2020-09-18,WHEAT,255.36,467.67,Italy,STABLE,0.143,3.095
2020-09-18,OLIVE_OIL,3468.08,321.18,Italy,RISING,0.148,3.072
2020-09-25,PEPPERS,764.1,187.16,Germany,STABLE,0.381,3.095
2020-09-25,WHEAT,302.32,299.1,Spain,VOLATILE,0.186,2.868
2020-09-25,DATES,1642.33,30.46,Italy,STABLE,0.211,2.734
2020-09-25,CITRUS_FRUITS,846.52,204.9,Germany,VOLATILE,0.333,3.127
2020-09-27,TOMATOES,696.6,319.87,USA,STABLE,0.142,2.852
2020-09-30,CITRUS_FRUITS,744.89,167.48,Italy,STABLE,0.145,3.317
2020-10-03,WHEAT,394.2,191.79,Italy,STABLE,0.163,3.219
2020-10-03,PEPPERS,997.79,236.01,Italy,VOLATILE,0.359,3.055
2020-10-06,TOMATOES,725.41,242.84,Netherlands,STABLE,0.256,2.767
2020-10-08,CITRUS_FRUITS,850.9,151.16,Netherlands,STABLE,0.162,3.053
2020-10-09,WHEAT,368.7,28.05,Spain,STABLE,0.063,2.947
2020-10-09,OLIVE_OIL,3382.8,391.44,Netherlands,RISING,0.137,2.829
2020-10-09,CITRUS_FRUITS,1172.54,383.26,Spain,STABLE,0.145,3.018
2020-10-10,DATES,1984.97,382.82,Italy,FALLING,0.351,2.889
2020-10-10,DATES,2256.04,66.71,Germany,RISING,0.109,3.073
2020-10-12,DATES,2355.32,346.98,Saudi Arabia,STABLE,0.136,3.259
2020-10-14,OLIVE_OIL,3459.61,125.59,Netherlands,FALLING,0.276,2.752
2020-10-16,OLIVE_OIL,2504.83,434.03,Netherlands,FALLING,0.394,3.209
2020-10-16,OLIVE_OIL,2795.29,402.76,USA,STABLE,0.234,2.912
2020-10-16,TOMATOES,635.18,58.71,France,VOLATILE,0.109,3.094
2020-10-16,TOMATOES,618.89,130.87,USA,FALLING,0.199,2.862
2020-10-18,TOMATOES,794.26,113.13,Saudi Arabia,FALLING,0.158,2.697
2020-10-18,TOMATOES,487.56,223.78,France,FALLING,0.212,3.034
2020-10-18,PEPPERS,950.17,45.53,USA,FALLING,0.111,3.118
2020-10-19,PEPPERS,1195.8,327.39,Netherlands,FALLING,0.298,3.103
2020-10-19,PEPPERS,1060.64,127.43,Saudi Arabia,STABLE,0.153,3.011
2020-10-22,WHEAT,334.14,42.77,France,RISING,0.085,2.782
2020-10-23,WHEAT,244.08,158.31,Saudi Arabia,FALLING,0.317,3.016
2020-10-26,DATES,2201.63,483.21,Netherlands,VOLATILE,0.129,2.69
2020-10-30,OLIVE_OIL,2804.84,417.26,Spain,STABLE,0.128,2.94
2020-11-03,WHEAT,458.22,66.87,Spain,VOLATILE,0.293,3.164
2020-11-06,WHEAT,392.67,348.52,Germany,FALLING,0.25,2.829
2020-11-06,PEPPERS,1042.97,42.73,Spain,VOLATILE,0.384,2.872
2020-11-08,TOMATOES,848.66,517.19,Germany,STABLE,0.167,3.133
2020-11-08,TOMATOES,607.92,317.3,USA,STABLE,0.161,3.029
2020-11-10,DATES,2009.12,175.59,Germany,VOLATILE,0.121,3.216
2020-11-12,TOMATOES,585.96,193.9,Spain,VOLATILE,0.062,3.31
2020-11-17,PEPPERS,1452.14,477.25,Netherlands,FALLING,0.254,3.243
2020-11-17,WHEAT,346.68,204.35,France,STABLE,0.28,2.976
2020-11-18,TOMATOES,533.31,295.92,USA,RISING,0.104,2.707
2020-11-18,CITRUS_FRUITS,986.28,157.22,France,STABLE,0.279,3.048
2020-11-20,DATES,2132.42,358.9,Netherlands,STABLE,0.376,3.109
2020-11-22,WHEAT,320.2,437.62,Italy,STABLE,0.121,2.956
